03:24:30, 42.35117712, -71.1057151, 
03:24:30, 42.35117712, -71.1057201, 
03:24:30, 42.35117712, -71.1057251, 
03:24:30, 42.35117712, -71.1057300, 
03:24:30, 42.35117712, -71.1057350, 
03:24:30, 42.35117712, -71.1057400, 
03:24:30, 42.35117712, -71.1057450, 
03:24:30, 42.35117712, -71.1057500, 
03:24:30, 42.35117712, -71.1057550, 
03:24:30, 42.35117712, -71.1057600, 
03:24:30, 42.35117712, -71.1057550, 
03:24:30, 42.35117712, -71.1057500, 
03:24:30, 42.35117712, -71.1057450, 
03:24:30, 42.35117712, -71.1057399, 
03:24:30, 42.35117712, -71.1057349, 
03:24:30, 42.35117712, -71.1057299, 
03:24:30, 42.35117712, -71.1057249, 
03:24:30, 42.35117712, -71.1057199, 
03:24:30, 42.35117712, -71.1057149, 
03:24:30, 42.35117712, -71.1057099, 
03:24:30, 42.35117712, -71.1057149, 
03:24:30, 42.35117712, -71.1057199, 
03:24:30, 42.35117712, -71.1057249, 
03:24:30, 42.35117712, -71.1057298, 
03:24:30, 42.35117712, -71.1057348, 
03:24:30, 42.35117712, -71.1057398, 
03:24:30, 42.35117712, -71.1057448, 
03:24:30, 42.35117712, -71.1057498, 
03:24:30, 42.35117712, -71.1057548, 
03:24:30, 42.35117712, -71.1057598, 
03:24:30, 42.35117712, -71.1057548, 
03:24:30, 42.35117712, -71.1057498, 
03:24:30, 42.35117712, -71.1057448, 
03:24:30, 42.35117712, -71.1057397, 
03:24:30, 42.35117712, -71.1057347, 
03:24:30, 42.35117712, -71.1057297, 
03:24:30, 42.35117712, -71.1057247, 
03:24:30, 42.35117712, -71.1057197, 
03:24:30, 42.35117712, -71.1057147, 
03:24:30, 42.35117712, -71.1057097, 
