00:00:00, 42.34974250, -71.10637380,
00:00:00, 42.34974450, -71.10637180,
00:00:00, 42.34974650, -71.10636980,
00:00:00, 42.34974850, -71.10636780,
00:00:00, 42.34975050, -71.10636580,
00:00:00, 42.34975250, -71.10636380,
00:00:00, 42.34975450, -71.10636180,
00:00:00, 42.34975650, -71.10635980,
00:00:00, 42.34975850, -71.10635780,
00:00:00, 42.34976050, -71.10635580,
00:00:00, 42.34976250, -71.10635380,
00:00:00, 42.34976450, -71.10635180,
00:00:00, 42.34976650, -71.10634980,
00:00:00, 42.34976850, -71.10634780,
00:00:00, 42.34977050, -71.10634580,
00:00:00, 42.34977250, -71.10634380,
00:00:00, 42.34977450, -71.10634180,
00:00:00, 42.34977650, -71.10633980,
00:00:00, 42.34977850, -71.10633780,
00:00:00, 42.34978050, -71.10633580,
00:00:00, 42.34978250, -71.10633380,
00:00:00, 42.34978450, -71.10633180,
00:00:00, 42.34978650, -71.10632980,
00:00:00, 42.34978850, -71.10632780,
00:00:00, 42.34979050, -71.10632580,
00:00:00, 42.34979250, -71.10632380,
00:00:00, 42.34979450, -71.10632180,
00:00:00, 42.34979650, -71.10631980,
00:00:00, 42.34979850, -71.10631780,
00:00:00, 42.34980050, -71.10631580,
00:00:00, 42.34980250, -71.10631380,
00:00:00, 42.34980450, -71.10631180,
00:00:00, 42.34980650, -71.10630980,
00:00:00, 42.34980850, -71.10630780,
00:00:00, 42.34981050, -71.10630580,
00:00:00, 42.34981250, -71.10630380,
00:00:00, 42.34981450, -71.10630180,
00:00:00, 42.34981650, -71.10629980,
00:00:00, 42.34981850, -71.10629780,
00:00:00, 42.34982050, -71.10629580,
00:00:00, 42.34982250, -71.10629380,
00:00:00, 42.34982450, -71.10629180,
00:00:00, 42.34982650, -71.10628980,
00:00:00, 42.34982850, -71.10628780,
00:00:00, 42.34983050, -71.10628580,
00:00:00, 42.34983250, -71.10628380,
00:00:00, 42.34983450, -71.10628180,
00:00:00, 42.34983650, -71.10627980,
00:00:00, 42.34983850, -71.10627780,
00:00:00, 42.34984050, -71.10627580,
00:00:00, 42.34984250, -71.10627380,
00:00:00, 42.34984450, -71.10627180,
00:00:00, 42.34984650, -71.10626980,
00:00:00, 42.34984850, -71.10626780,
00:00:00, 42.34985050, -71.10626580,
00:00:00, 42.34985250, -71.10626380,
00:00:00, 42.34985450, -71.10626180,
00:00:00, 42.34985650, -71.10625980,
00:00:00, 42.34985850, -71.10625780,
00:00:00, 42.34986050, -71.10625580,
