02:19:37, 42.00005001, -70.99999999,
02:19:37, 42.00004884, -70.99998924,
02:19:37, 42.00004539, -70.99997900,
02:19:37, 42.00003981, -70.99996973,
02:19:37, 42.00003238, -70.99996188,
02:19:37, 42.00002343, -70.99995581,
02:19:37, 42.00001339, -70.99995181,
02:19:37, 42.00000272, -70.99995006,
02:19:37, 41.99999192, -70.99995065,
02:19:37, 41.99998150, -70.99995354,
02:19:37, 41.99997195, -70.99995861,
02:19:37, 41.99996371, -70.99996561,
02:19:37, 41.99995717, -70.99997421,
02:19:37, 41.99995263, -70.99998402,
02:19:37, 41.99995030, -70.99999458,
02:19:37, 41.99995030, -71.00000540,
02:19:37, 41.99995263, -71.00001596,
02:19:37, 41.99995717, -71.00002577,
02:19:37, 41.99996371, -71.00003437,
02:19:37, 41.99997195, -71.00004137,
02:19:37, 41.99998150, -71.00004644,
02:19:37, 41.99999192, -71.00004933,
02:19:37, 42.00000272, -71.00004992,
02:19:37, 42.00001339, -71.00004817,
02:19:37, 42.00002343, -71.00004417,
02:19:37, 42.00003238, -71.00003810,
02:19:37, 42.00003981, -71.00003025,
02:19:37, 42.00004539, -71.00002098,
02:19:37, 42.00004884, -71.00001074,
02:19:37, 42.00005001, -70.99999999,
02:19:37, 42.00005001, -70.99999999,
02:19:37, 42.00004884, -70.99998924,
02:19:37, 42.00004539, -70.99997900,
02:19:37, 42.00003981, -70.99996973,
02:19:37, 42.00003238, -70.99996188,
02:19:37, 42.00002343, -70.99995581,
02:19:37, 42.00001339, -70.99995181,
02:19:37, 42.00000272, -70.99995006,
02:19:37, 41.99999192, -70.99995065,
02:19:37, 41.99998150, -70.99995354,
02:19:37, 41.99997195, -70.99995861,
02:19:37, 41.99996371, -70.99996561,
02:19:37, 41.99995717, -70.99997421,
02:19:37, 41.99995263, -70.99998402,
02:19:37, 41.99995030, -70.99999458,
02:19:37, 41.99995030, -71.00000540,
02:19:37, 41.99995263, -71.00001596,
02:19:37, 41.99995717, -71.00002577,
02:19:37, 41.99996371, -71.00003437,
02:19:37, 41.99997195, -71.00004137,
02:19:37, 41.99998150, -71.00004644,
02:19:37, 41.99999192, -71.00004933,
02:19:37, 42.00000272, -71.00004992,
02:19:37, 42.00001339, -71.00004817,
02:19:37, 42.00002343, -71.00004417,
02:19:37, 42.00003238, -71.00003810,
02:19:37, 42.00003981, -71.00003025,
02:19:37, 42.00004539, -71.00002098,
02:19:37, 42.00004884, -71.00001074,
02:19:37, 42.00005001, -70.99999999,
