18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
18:55:05, 42.34882736 ,-71.10541527
