42.00005, -71.00004, 42.00004, -71.00005,  
42.00005, -71.00004, 42.00004, -71.00004,  
42.00005, -71.00004, 42.00004, -71.00003,  
42.00005, -71.00004, 42.00005, -71.00003,  
42.00005, -71.00004, 42.00006, -71.00003,  
42.00005, -71.00004, 42.00006, -71.00004,  
42.00005, -71.00004, 42.00006, -71.00005,  
42.00005, -71.00004, 42.00005, -71.00005,  
42.00005, -71.00004, 42.00004, -71.00005,  
42.00005, -71.00004, 42.00004, -71.00005,  
42.00005, -71.00004, 42.00005, -71.00005,  
42.00005, -71.00004, 42.00006, -71.00005,  
42.00005, -71.00004, 42.00006, -71.00004,  
42.00005, -71.00004, 42.00006, -71.00003,  
42.00005, -71.00004, 42.00005, -71.00003,  
42.00005, -71.00004, 42.00004, -71.00003,  
42.00005, -71.00004, 42.00004, -71.00004,  
42.00005, -71.00004, 42.00004, -71.00005,  
