42.00005000, -71.00005000, 42.00000000, -71.00004000, 
42.00005000, -71.00005000, 42.00000100, -71.00004000, 
42.00005000, -71.00005000, 42.00000200, -71.00004000, 
42.00005000, -71.00005000, 42.00000300, -71.00004000, 
42.00005000, -71.00005000, 42.00000400, -71.00004000, 
42.00005000, -71.00005000, 42.00000500, -71.00004000, 
42.00005000, -71.00005000, 42.00000600, -71.00004000, 
42.00005000, -71.00005000, 42.00000700, -71.00004000, 
42.00005000, -71.00005000, 42.00000800, -71.00004000, 
42.00005000, -71.00005000, 42.00000900, -71.00004000, 
42.00005000, -71.00005000, 42.00001000, -71.00004000, 
42.00005000, -71.00005000, 42.00001100, -71.00004000, 
42.00005000, -71.00005000, 42.00001200, -71.00004000, 
42.00005000, -71.00005000, 42.00001300, -71.00004000, 
42.00005000, -71.00005000, 42.00001400, -71.00004000, 
42.00005000, -71.00005000, 42.00001500, -71.00004000, 
42.00005000, -71.00005000, 42.00001600, -71.00004000, 
42.00005000, -71.00005000, 42.00001700, -71.00004000, 
42.00005000, -71.00005000, 42.00001800, -71.00004000, 
42.00005000, -71.00005000, 42.00001900, -71.00004000, 
42.00005000, -71.00005000, 42.00002000, -71.00004000, 
42.00005000, -71.00005000, 42.00002100, -71.00004000, 
42.00005000, -71.00005000, 42.00002200, -71.00004000, 
42.00005000, -71.00005000, 42.00002300, -71.00004000, 
42.00005000, -71.00005000, 42.00002400, -71.00004000, 
42.00005000, -71.00005000, 42.00002500, -71.00004000, 
42.00005000, -71.00005000, 42.00002600, -71.00004000, 
42.00005000, -71.00005000, 42.00002700, -71.00004000, 
42.00005000, -71.00005000, 42.00002800, -71.00004000, 
42.00005000, -71.00005000, 42.00002900, -71.00004000, 
42.00005000, -71.00005000, 42.00003000, -71.00004000, 
42.00005000, -71.00005000, 42.00003100, -71.00004000, 
42.00005000, -71.00005000, 42.00003200, -71.00004000, 
42.00005000, -71.00005000, 42.00003300, -71.00004000, 
42.00005000, -71.00005000, 42.00003400, -71.00004000, 
42.00005000, -71.00005000, 42.00003500, -71.00004000, 
42.00005000, -71.00005000, 42.00003600, -71.00004000, 
42.00005000, -71.00005000, 42.00003700, -71.00004000, 
42.00005000, -71.00005000, 42.00003800, -71.00004000, 
42.00005000, -71.00005000, 42.00003900, -71.00004000, 
42.00005000, -71.00005000, 42.00004000, -71.00004000, 
42.00005000, -71.00005000, 42.00004100, -71.00004000, 
42.00005000, -71.00005000, 42.00004200, -71.00004000, 
42.00005000, -71.00005000, 42.00004300, -71.00004000, 
42.00005000, -71.00005000, 42.00004400, -71.00004000, 
42.00005000, -71.00005000, 42.00004500, -71.00004000, 
42.00005000, -71.00005000, 42.00004600, -71.00004000, 
42.00005000, -71.00005000, 42.00004700, -71.00004000, 
42.00005000, -71.00005000, 42.00004800, -71.00004000, 
42.00005000, -71.00005000, 42.00004900, -71.00004000, 
42.00005000, -71.00005000, 42.00005000, -71.00004000, 
42.00005000, -71.00005000, 42.00005100, -71.00004000, 
42.00005000, -71.00005000, 42.00005200, -71.00004000, 
42.00005000, -71.00005000, 42.00005300, -71.00004000, 
42.00005000, -71.00005000, 42.00005400, -71.00004000, 
42.00005000, -71.00005000, 42.00005500, -71.00004000, 
42.00005000, -71.00005000, 42.00005600, -71.00004000, 
42.00005000, -71.00005000, 42.00005700, -71.00004000, 
42.00005000, -71.00005000, 42.00005800, -71.00004000, 
42.00005000, -71.00005000, 42.00005900, -71.00004000, 
42.00005000, -71.00005000, 42.00006000, -71.00004000, 
42.00005000, -71.00005000, 42.00006100, -71.00004000, 
42.00005000, -71.00005000, 42.00006200, -71.00004000, 
42.00005000, -71.00005000, 42.00006300, -71.00004000, 
42.00005000, -71.00005000, 42.00006400, -71.00004000, 
42.00005000, -71.00005000, 42.00006500, -71.00004000, 
42.00005000, -71.00005000, 42.00006600, -71.00004000, 
42.00005000, -71.00005000, 42.00006700, -71.00004000, 
42.00005000, -71.00005000, 42.00006800, -71.00004000, 
42.00005000, -71.00005000, 42.00006900, -71.00004000, 
42.00005000, -71.00005000, 42.00007000, -71.00004000, 
42.00005000, -71.00005000, 42.00007100, -71.00004000, 
42.00005000, -71.00005000, 42.00007200, -71.00004000, 
42.00005000, -71.00005000, 42.00007300, -71.00004000, 
42.00005000, -71.00005000, 42.00007400, -71.00004000, 
42.00005000, -71.00005000, 42.00007500, -71.00004000, 
42.00005000, -71.00005000, 42.00007600, -71.00004000, 
42.00005000, -71.00005000, 42.00007700, -71.00004000, 
42.00005000, -71.00005000, 42.00007800, -71.00004000, 
42.00005000, -71.00005000, 42.00007900, -71.00004000, 
42.00005000, -71.00005000, 42.00008000, -71.00004000, 
42.00005000, -71.00005000, 42.00008100, -71.00004000, 
42.00005000, -71.00005000, 42.00008200, -71.00004000, 
42.00005000, -71.00005000, 42.00008300, -71.00004000, 
42.00005000, -71.00005000, 42.00008400, -71.00004000, 
42.00005000, -71.00005000, 42.00008500, -71.00004000, 
42.00005000, -71.00005000, 42.00008600, -71.00004000, 
42.00005000, -71.00005000, 42.00008700, -71.00004000, 
42.00005000, -71.00005000, 42.00008800, -71.00004000, 
42.00005000, -71.00005000, 42.00008900, -71.00004000, 
42.00005000, -71.00005000, 42.00009000, -71.00004000, 
42.00005000, -71.00005000, 42.00009100, -71.00004000, 
42.00005000, -71.00005000, 42.00009200, -71.00004000, 
42.00005000, -71.00005000, 42.00009300, -71.00004000, 
42.00005000, -71.00005000, 42.00009300, -71.00004000, 
42.00005000, -71.00005000, 42.00009300, -71.00004000, 
42.00005000, -71.00005000, 42.00009300, -71.00004000, 
42.00005000, -71.00005000, 42.00009200, -71.00004000, 
42.00005000, -71.00005000, 42.00009100, -71.00004000, 
42.00005000, -71.00005000, 42.00009000, -71.00004000, 
42.00005000, -71.00005000, 42.00008800, -71.00004000, 
42.00005000, -71.00005000, 42.00008600, -71.00004000, 
42.00005000, -71.00005000, 42.00008400, -71.00004000, 
42.00005000, -71.00005000, 42.00008200, -71.00004000, 
42.00005000, -71.00005000, 42.00008000, -71.00004000, 
42.00005000, -71.00005000, 42.00007800, -71.00004000, 
42.00005000, -71.00005000, 42.00007600, -71.00004000, 
42.00005000, -71.00005000, 42.00007400, -71.00004000, 
42.00005000, -71.00005000, 42.00007200, -71.00004000, 
42.00005000, -71.00005000, 42.00007000, -71.00004000, 
42.00005000, -71.00005000, 42.00006800, -71.00004000, 
42.00005000, -71.00005000, 42.00006600, -71.00004000, 
42.00005000, -71.00005000, 42.00006400, -71.00004000, 
42.00005000, -71.00005000, 42.00006200, -71.00004000, 
42.00005000, -71.00005000, 42.00006000, -71.00004000, 
42.00005000, -71.00005000, 42.00005800, -71.00004000, 
42.00005000, -71.00005000, 42.00005600, -71.00004000, 
42.00005000, -71.00005000, 42.00005400, -71.00004000, 
42.00005000, -71.00005000, 42.00005200, -71.00004000, 
42.00005000, -71.00005000, 42.00005000, -71.00004000, 
42.00005000, -71.00005000, 42.00004800, -71.00004000, 
42.00005000, -71.00005000, 42.00004600, -71.00004000, 
42.00005000, -71.00005000, 42.00004400, -71.00004000, 
42.00005000, -71.00005000, 42.00004200, -71.00004000, 
42.00005000, -71.00005000, 42.00004000, -71.00004000, 
42.00005000, -71.00005000, 42.00003800, -71.00004000, 
42.00005000, -71.00005000, 42.00003600, -71.00004000, 
42.00005000, -71.00005000, 42.00003400, -71.00004000, 
42.00005000, -71.00005000, 42.00003200, -71.00004000, 
42.00005000, -71.00005000, 42.00003000, -71.00004000, 
42.00005000, -71.00005000, 42.00002800, -71.00004000, 
42.00005000, -71.00005000, 42.00002600, -71.00004000, 
42.00005000, -71.00005000, 42.00002400, -71.00004000, 
42.00005000, -71.00005000, 42.00002200, -71.00004000, 
42.00005000, -71.00005000, 42.00002000, -71.00004000, 
42.00005000, -71.00005000, 42.00001800, -71.00004000, 
42.00005000, -71.00005000, 42.00001600, -71.00004000, 
42.00005000, -71.00005000, 42.00001400, -71.00004000, 
42.00005000, -71.00005000, 42.00001200, -71.00004000, 
42.00005000, -71.00005000, 42.00001000, -71.00004000, 
42.00005000, -71.00005000, 42.00000800, -71.00004000, 
42.00005000, -71.00005000, 42.00000600, -71.00004000, 
42.00005000, -71.00005000, 42.00000400, -71.00004000, 
42.00005000, -71.00005000, 42.00000200, -71.00004000, 
42.00005000, -71.00005000, 42.00000000, -71.00004000, 
