42.00000, -71.00009, 42.00005, -71.00005, 
42.00001, -71.00008, 42.00005, -71.00005, 
42.00002, -71.00007, 42.00005, -71.00005, 
42.00003, -71.00006, 42.00005, -71.00005, 
42.00004, -71.00005, 42.00005, -71.00005, 
42.00004, -71.00004, 42.00005, -71.00005, 
42.00004, -71.00003, 42.00005, -71.00005, 
42.00004, -71.00002, 42.00005, -71.00005, 
42.00004, -71.00001, 42.00005, -71.00005, 
42.00004, -71.00000, 42.00005, -71.00005, 
42.00005, -71.00000, 42.00005, -71.00005, 
42.00006, -71.00000, 42.00005, -71.00005, 
42.00006, -71.00001, 42.00005, -71.00005, 
42.00006, -71.00002, 42.00005, -71.00005, 
42.00006, -71.00003, 42.00005, -71.00005, 
42.00006, -71.00004, 42.00005, -71.00005, 
42.00006, -71.00005, 42.00005, -71.00005, 
42.00006, -71.00006, 42.00005, -71.00005, 
42.00006, -71.00007, 42.00005, -71.00005, 
42.00006, -71.00008, 42.00005, -71.00005, 
42.00006, -71.00009, 42.00005, -71.00005, 
42.00006, -71.00010, 42.00005, -71.00005, 
42.00006, -71.00011, 42.00005, -71.00005, 
